Actual_Melt_Index,Predicted_Melt_Index,Water_Availability_Index
0.6666666666666667,0.736332571222542,0.5759265342214398
0.9771863117870723,0.9692607706836598,0.5078047635371492
0.9889742733043769,0.9833869045211797,0.5041880622083745
0.9568965517241379,0.9501504597842539,0.5127809472252877
0.9961832061068703,0.9907710532430112,0.5023179327281142
0.9894566098945661,0.9814942524162004,0.5046696445274151
0.9911504424778761,0.9798144118629969,0.5050978485700608
0.9835526315789473,0.9745454575141426,0.506445671430098
1.0098684210526316,0.9863591175851026,0.5034336395403367
0.9609929078014184,0.9592951609233211,0.5103876230311049
1.0147492625368733,1.0598609215202517,0.48546966911822564
0.9775280898876404,0.9848456391970543,0.5038175162097431
0.9280964724444946,0.9716946280289688,0.5071779299818165
0.4246884017568057,0.7473218491777847,0.5723044100149938
1.0377358490566038,1.011333653641479,0.4971825525762571
0.9791666666666666,0.9729178749285603,0.5068634699435779
0.9964664310954063,0.984110866719548,0.5040040941126245
0.9532374100719424,0.9605953398753223,0.5100491568360005
0.9489795918367347,0.9581150335461303,0.5106952262089568
0.99,0.9146631996710031,0.5222850682939069
0.9693877551020408,0.9644579589944695,0.5090462717318021
0.9925925925925926,0.9884331475212612,0.5029085344139324
0.9925373134328358,0.9884701213226839,0.5028991832850993
0.18075524115018907,0.33809229708774763,0.747332603420871
0.96,0.9263689159101621,0.5191113663332366
2.625,1.807597164320071,0.3561764531993231
1.0,0.9855012455613241,0.5036511572256851
0.968,0.9805262408535941,0.5049163092981824
0.9886382906562659,0.9861689060986317,0.5034818523890137
0.9623015873015873,0.970824971518444,0.5074017299616104
0.9876325088339223,0.9756060693410137,0.5061737840953088
0.9963898916967509,0.9869631453250406,0.5032805980084816
1.0219112502301602,0.9371626766477629,0.5162189071960069
0.9884615384615385,0.957847073858205,0.5107651222367248
0.9421768707482994,0.938867658455153,0.5157649598409301
1.0169491525423728,0.988186068902356,0.5029710325613955
0.9814814814814815,0.9863575999008748,0.5034340241907616
0.9748201438848921,0.9720854273499258,0.5070774248069937
0.7871518499984305,0.8894743773338761,0.529247716717408
0.9629629629629629,0.975728734852861,0.5061423576827582
1.6,1.5187719885685325,0.3970188665502508
0.9929824561403509,0.9777234531304891,0.5056318659806177
0.8523206751054853,0.9779834313827054,0.505565407745075
0.9981070383754947,0.9841190580920238,0.5040020133477392
0.9730769230769231,0.9693267613988017,0.5077877473668746
0.9657534246575342,0.9678499467824346,0.5081688274225717
0.985781990521327,0.9589976429766814,0.5104651368954727
0.9859649122807017,0.9759807204457425,0.5060778122240077
1.0242085661080074,1.0008496039688888,0.4997876891978279
0.9957689866723081,0.9316088493013087,0.5177031573248977
0.9699499165275459,0.9723693226919038,0.5070044380102164
0.9766139657444005,0.9675828150623248,0.5082378196967146
0.992822966507177,0.9845663311878305,0.5038884235234737
0.9858156028368794,0.9733264010555535,0.5067585369886549
1.0,0.9926338953436518,0.5018483336737273
0.996309963099631,0.9902065316241985,0.5024604150926509
0.9859154929577465,0.9817121597732398,0.5046141514892992
0.875,0.8781115836166522,0.5324497270147892
1.0238095238095237,1.0116134714905267,0.4971133938862714
1.0064704937223128,0.9821948129309124,0.5044912808148158
0.9906015037593985,0.9870249936185281,0.5032649328576998
0.9982174688057041,0.9738594912059253,0.5066216741643814
0.6000885534729815,0.6608502163581875,0.6021012552189925
0.9824868651488616,0.9796976112891893,0.5051276489386654
0.996031746031746,0.9818422701562323,0.5045810229495045
0.9868913857677902,0.9862767452345192,0.503454517301883
0.9847328244274809,0.9894086683722328,0.502661929596505
0.996415770609319,0.9776038078590881,0.5056624567701348
0.9859154929577465,0.97305325138884,0.5068286926853576
0.990530303030303,0.9855624124623826,0.5036356418330141
0.995,0.9806734966046116,0.5048787706374925
0.8974910394265234,0.9320307023255167,0.5175901184159939
0.9961538461538462,0.9918447475907213,0.5020471606582649
0.923653715064758,0.9335596190715624,0.5171808462157326
0.8979848866498741,1.000116214468438,0.4999709480710178
0.994535519125683,0.9873967107353228,0.5031708035936152
0.979820247583517,0.9800002624252621,0.5050504381121245
0.9963503649635036,0.9875570988739817,0.5031301996639663
1.0009587727708533,0.9397050578152057,0.51554229648004
0.9959514170040485,0.9838860610539083,0.5040612057472523
1.0064954236787718,0.9749833554854419,0.5063333811004218
1.00374531835206,0.9901933600270465,0.5024637405012798
1.010665749182866,0.9858009611951999,0.5035751414875572
0.9963768115942029,0.9833769793529434,0.5041905852543674
0.25902061855670105,0.3059672469896224,0.7657159873688213
0.926056338028169,0.9377580401495247,0.5160603023083502
0.9310344827586207,0.9535205129973283,0.511896339632328
0.8509267725043638,0.9867211961399264,0.5033418891100255
0.9710982658959537,0.9684138834240179,0.5080232406512595
0.9859154929577465,0.9732161404134758,0.5067868539684942
0.633337492536027,0.9132414354193342,0.5226731877573126
0.9730769230769231,0.9606075316021809,0.5100459851762449
0.9773584905660377,0.9855614037868832,0.5036358976825344
0.9746376811594203,0.9775731764048377,0.5056702891864496
1.0080091533180777,0.9551228055153854,0.51147682241699
1.0036672457054623,0.9808265237030181,0.504839766649817
0.984251968503937,0.9826605972590116,0.5043727612191818
1.0,0.9777609584132708,0.5056222774274428
0.9333333333333333,0.9410762313569547,0.5151781181210625
0.9762773722627737,0.9759427233961717,0.5060875440160734
0.9672727272727273,0.9687278367304576,0.5079422261132542
0.9893238434163701,0.9775418614290691,0.5056782966290032
0.9526515151515151,0.9634163526444146,0.5093163244021862
0.9823943661971831,0.9696856218062408,0.5076952326447812
0.8219299419181317,0.9587987873834548,0.5105169588836589
1.0954545454545455,1.023253840428751,0.49425335566796125
0.9898785425101214,0.9850185907125034,0.5037736193901637
0.965651099037324,0.9454368096018662,0.5140233777136406
0.9797529169526424,0.9841179568176822,0.5040022930914326
0.9767441860465116,0.9790493452391488,0.5052931107582666
0.9924528301886792,0.9867147556431172,0.5033435208348725
1.0038022813688212,0.9934298747591569,0.5016479449124431
1.0809748427672956,1.0483166352420334,0.4882057699452496
0.9844444444444445,0.9294678410923174,0.5182776197160541
0.9852992649632482,0.9845730811944141,0.5038867096787137
1.3493265380414998,1.3127886048024695,0.43237847070134966
0.9237379162191193,0.9272267523034695,0.5188803023851631
0.9726666666666667,0.9760644904715434,0.5060563583941394
1.0127659574468084,0.984813520644975,0.5038256690608622
0.5895147058954135,0.87737253495138,0.5326593317963384
1.3691387894663174,1.3286257713837804,0.42943783079655273
0.9608695652173913,0.9575850382145366,0.510833491510578
0.9432648799164637,0.8695793856204281,0.5348796674221703
0.9797979797979798,0.9752243339441372,0.5062716081485262
0.9779411764705882,0.9784683460267047,0.5054414956945196
1.4625,1.3023233952361286,0.4343438467719862
0.9885496183206107,0.990961495756165,0.5022698842401274
