Actual_Melt_Index,Predicted_Melt_Index
1.0863702448464776,1.1614888674749446
1.0,0.9932103887528066
0.8493845854009564,0.8573154479968506
0.9784172661870504,0.9808253090293229
0.9888888888888889,0.990238070743911
0.9963702359346642,0.9954225396727723
0.9844357976653697,0.7924291792065398
0.5427175860443186,0.7798621391885266
0.4755662995791925,0.45951697374885214
0.978,0.9800185699341161
0.9529914529914529,0.9478259225718537
0.9696444058976583,0.9707726141653137
0.9466666666666667,0.9406780440348418
2.9655433260220394,0.9582005819590357
1.0052173913043478,0.9979510176172063
0.9818181818181818,0.9804880094887412
0.8618524332810047,0.8703450772226748
0.9477611940298507,0.9500340459259082
0.9863481228668942,0.9762072241206367
0.9827586206896551,0.9847582337514938
0.9609665427509294,0.9648916575168631
0.987037037037037,0.9889877042521444
0.6892545982575023,1.0211394302975212
0.975925925925926,0.9753200544859217
0.8515531728847973,0.9262052848980854
0.9948453608247423,0.984113153155153
0.8999204951361731,0.9553416077416945
1.0,0.9968852863517336
0.17780231916068473,0.17747339084597885
0.9864636209813875,0.9819377350218187
0.9433333333333334,0.9376738686939734
0.9724137931034482,0.9765801106513463
0.92,0.912773913798466
0.9438025210084033,0.9440277981190845
1.00945179584121,1.0053419107815267
0.9956342469075916,0.9735456137743518
0.981203007518797,0.9822277283763197
0.9229500687127806,0.9171337329862219
0.9823943661971831,0.9764442710037536
0.9809663250366032,0.9493110280496041
0.9773596938775511,0.9750172553354756
1.2650862068965518,1.1668989720373981
0.9891750653228817,0.9902309695849344
0.9664179104477612,0.954435067982346
0.9708410584864319,0.9749546778977192
0.9912280701754386,0.9885280908452414
1.002384602282405,0.997704147657697
0.9639953542392566,0.9598558521095164
0.9965397923875432,0.9910255511871122
0.9962121212121212,0.995163806490169
0.9924812030075187,0.9934176224191298
0.9947368421052631,0.9705141560819213
0.9857142857142858,0.983591452771766
1.0,0.9978372387855516
0.9941860465116279,0.9895386660282571
0.9910215144841606,0.9887152684721335
0.9090545105119094,0.915474629341789
1.0,0.9936059712888466
0.9694244604316546,0.9676200120334516
0.6666666666666667,0.7393252788260274
0.9771863117870723,0.965421390978508
0.9889742733043769,0.9883630857748427
0.9568965517241379,0.948812091919177
0.9961832061068703,0.9953379965731752
0.9894566098945661,0.9809460492343595
0.9911504424778761,0.9870174562691153
0.9835526315789473,0.9798895672115268
1.0098684210526316,0.9964286499534162
0.9609929078014184,0.9454616983613421
1.0147492625368733,1.0612873862892163
0.9775280898876404,0.9788586700462333
0.9280964724444946,0.961123760787133
0.4246884017568057,0.7504362616686446
1.0377358490566038,1.0196558141001937
0.9791666666666666,0.9785950365661306
0.9964664310954063,0.9927383150763817
0.9532374100719424,0.9568223341910831
0.9489795918367347,0.9484134610306997
0.99,0.944279118339899
0.9693877551020408,0.961628519846397
0.9925925925925926,0.9883885307686949
0.9925373134328358,0.9918502632918093
0.18075524115018907,0.32447336632259716
0.96,0.8897144856366178
2.625,1.8263956414796065
1.0,0.9948722787137714
0.968,0.9721057414269884
0.9886382906562659,0.988578709635396
0.9623015873015873,0.9649770347001756
0.9876325088339223,0.9838704280355658
0.9963898916967509,0.9947697754503377
1.0219112502301602,0.9090176433164742
0.9884615384615385,0.9566667640906427
0.9421768707482994,0.9006634640875337
1.0169491525423728,1.010286864412051
0.9814814814814815,0.9838285398546548
